N_Pergunta,Pergunta,Recurso,Linha,rank,cosine_similarity,euclidean_distances
Q1372,who played batman in dark knight,Batman_in_film,"Created by Bob Kane and Bill Finger, the character first starred in two serial films in the 1940s: Batman and Batman and Robin",20,0.7431988716125488,8.318500518798828
Q1372,who played batman in dark knight,Batman:_Arkham_Knight,"In 2016, a Game of the Year edition was released containing all of the game's downloadable content",114,0.7353324890136719,8.340996742248535
Q1372,who played batman in dark knight,Batman:_Arkham_Knight,"The introduction of the Batmobile required a change in the team's design methodology, as the previous games' city designs were too narrow and confined to allow smooth travel for the vehicle",107,0.7418311834335327,8.354000091552734
Q1372,who played batman in dark knight,The_Dark_Knight_(film),"The Dark Knight Rises, the final film in the trilogy, was released on July 20, 2012.",53,0.7260783910751343,8.379759788513184
Q1372,who played batman in dark knight,The_Dark_Knight_(film),"The Dark Knight nickname was first applied to Batman in Batman #1 (1940), in a story written by Bill Finger",43,0.7343075275421143,8.405522346496582
Q1372,who played batman in dark knight,Batman,"Thomas Wayne and Martha Wayne, he swore vengeance against criminals, an oath tempered by a sense of justice",120,0.7463339567184448,8.456135749816895
Q1372,who played batman in dark knight,Batman:_Arkham_Knight,"Written by Sefton Hill, Ian Ball and Martin Lancaster, Arkham Knight is inspired by the long-running comic book mythos",97,0.7127069234848022,8.46125316619873
Q1372,who played batman in dark knight,Batman:_Gotham_Knight,"While Superman: Doomsday and Justice League: The New Frontier have been released in the United Kingdom with a 12 rating, Batman: Gotham Knight was instead released with a 15 rating for images of bloody violence and injury",82,0.753751277923584,8.471915245056152
Q1372,who played batman in dark knight,Batman_in_film,"Batman Forever and Batman & Robin were poorly received by both critics and fans, leading to the cancellation of Batman Unchained",26,0.7293497920036316,8.500160217285156
Q1372,who played batman in dark knight,Batman:_Arkham_Knight,"The console versions of Arkham Knight received generally favorable reviews, with praise directed at its narrative, visuals, gameplay, combat, and world design, with the most criticism directed at the overuse of the Batmobile and the portrayal of the Arkham Knight",109,0.7330927848815918,8.501830101013184
Q1372,who played batman in dark knight,Batman,"Batman has been depicted in both film and television by Lewis Wilson, Robert Lowery, Adam West, Michael Keaton, Val Kilmer, George Clooney, Bruce Thomas, Christian Bale, Ben Affleck, David Mazouz, Iain Glen, Kevin Conroy, and Warren Christie",134,0.7767389416694641,8.53126049041748
Q1372,who played batman in dark knight,Batman:_Gotham_Knight,Animation.  The shorts or segments in the film depict the DC Comics superhero Batman battling against the mob of Gotham City as well as other villains,72,0.7430385947227478,8.570415496826172
Q1372,who played batman in dark knight,Batman:_Arkham_Knight,"Arkham Knight introduces the Batmobile as a playable vehicle, which is used for transportation, puzzle solving and combat",104,0.7371691465377808,8.571993827819824
Q1372,who played batman in dark knight,Batman:_Gotham_Knight,"While Batman: Gotham Knight was advertised as the first animated Batman movie to be rated PG-13, the uncut version of Batman Beyond: Return of the Joker (2000) is actually the first such film",80,0.7401195168495178,8.589820861816406
Q1372,who played batman in dark knight,Batman:_Gotham_Knight,"Although intended to be set in between the films Batman Begins (2005) and The Dark Knight (2008), the producers have acknowledged that it is not necessarily meant to be canon to Christopher Nolan's Dark Knight Trilogy and any of the six segments could easily fall into almost any Batman continuity",73,0.7408870458602905,8.594847679138184
Q1372,who played batman in dark knight,Batman:_Gotham_Knight,"The shorts are written by Josh Olson, David S.  Goyer, Brian Azzarello, Greg Rucka, Jordan Goldberg and Alan Burnett",74,0.7204754948616028,8.66401481628418
Q1372,who played batman in dark knight,Bruce_Wayne_(Dark_Knight_trilogy),"Portrayed by Christian Bale, this version of Batman is arguably explored more in-depth compared to that of the previous film series by Tim Burton and Joel Schumacher, as the Dark Knight film series provides a full arc for the character and was intended by Nolan to be more realistic than previous portrayals",85,0.7155874967575073,8.673619270324707
Q1372,who played batman in dark knight,Batman,Batman originated from an incident in Bruce's childhood; after witnessing the murder of his parents Dr,119,0.7648316621780396,8.673757553100586
Q1372,who played batman in dark knight,The_Dark_Knight_(soundtrack),". The Dark Knight: Original Motion Picture Soundtrack is the soundtrack album to the 2008 film of the same name, which is a sequel to Christopher Nolan's 2005 film Batman Begins",90,0.6957223415374756,8.680379867553711
Q1372,who played batman in dark knight,The_Dark_Knight_(film),The Dark Knight is considered one of the best films of its decade and one of the best superhero films ever made,52,0.7175629138946533,8.700108528137207
Q1372,who played batman in dark knight,Batman:_Gotham_Knight,"Batman: Gotham Knight (Japanese: バットマン ゴッサムナイト, Hepburn: Battoman Gossamu Naito) is a 2008 anthology film animated superhero film consisting of six shorts produced by Japanese animation studios Studio 4°C, Madhouse, Bee Train and Production I. G in association with DC Comics and Warner Bros",71,0.7264856696128845,8.70737075805664
Q1372,who played batman in dark knight,Batman:_Arkham_Knight,to temporarily withdraw it from sale,111,0.7249131202697754,8.726202011108398
Q1372,who played batman in dark knight,The_Dark_Knight_(film),"Nolan's inspiration for the film was the Joker's comic book debut in 1940, the 1988 graphic novel The Killing Joke, and the 1996 series The Long Halloween, which retold Harvey Dent's origin",42,0.7085044384002686,8.735864639282227
Q1372,who played batman in dark knight,Batman:_Gotham_Knight,Animation; with the first two releases being Superman: Doomsday and Justice League: The New Frontier,78,0.7225133776664734,8.745843887329102
Q1372,who played batman in dark knight,Batman:_Arkham_Knight,"Arkham Knight was released worldwide on June 23, 2015 for PlayStation 4, Xbox One and Microsoft Windows",108,0.7129949927330017,8.761290550231934
Q1372,who played batman in dark knight,The_Dark_Knight_(film),Warner Bros,46,0.6875124573707581,8.761896133422852
Q1372,who played batman in dark knight,Batman_in_film,After Warner Bros,31,0.7014666795730591,8.776638984680176
Q1372,who played batman in dark knight,Batman:_Gotham_Knight,"The film had its television premiere on Cartoon Network on October 4, 2008 at 9:00 PM with a TV-14-V rating and an exclusive parental warning after each commercial break, with a few of the more graphic scenes cut",83,0.7166539430618286,8.790046691894531
Q1372,who played batman in dark knight,The_Dark_Knight_(film),"The Dark Knight was filmed primarily in Chicago, as well as in several other locations in the United States, the United Kingdom, and Hong Kong",44,0.7150735259056091,8.798192977905273
Q1372,who played batman in dark knight,Batman,"Various creators worked to return the character to his dark roots in 70s, culminating in 1986 with The Dark Knight Returns by Frank Miller",129,0.7555721998214722,8.826640129089355
Q1372,who played batman in dark knight,Batman:_Gotham_Knight,"Although all based on Japanese anime art style, each segment has its own writing and artistic style just as the works from the DC Universe and with the same style of The Animatrix although some segments are connected, giving it the nickname, The Batimatrix",75,0.7505097389221191,8.846174240112305
Q1372,who played batman in dark knight,Batman:_Arkham_Knight,Development on Arkham Knight began in 2011 after completion of Arkham City and took place over four years,105,0.6987018585205078,8.84926986694336
Q1372,who played batman in dark knight,Batman:_Arkham_Knight,"At release, the game was the fastest selling game of 2015, and the fastest selling game in the Arkham series, reaching over 5 million units sold globally by October 2015.  The game also received several accolades, including Best Game and Best Action-Adventure Game, before and after its release and it was featured in many lists of the best videogames of 2015",112,0.6780173778533936,8.862302780151367
Q1372,who played batman in dark knight,Batman:_Arkham_Knight,"Rocksteady opted to use its own writers for the main story with collaboration by comic book writer Geoff Johns, choosing to replace Paul Dini who had worked on Arkham Asylum and Arkham City",106,0.6970032453536987,8.86772632598877
Q1372,who played batman in dark knight,Batman,Pictures' live-action Batman feature films have helped maintain the character's prominence in mainstream culture,131,0.7446252703666687,8.881471633911133
Q1372,who played batman in dark knight,Batman,"Batman has been licensed and featured in various adaptations, from radio to television and film, and appears in merchandise sold around the world, such as apparel, toys, and video games",132,0.7605518102645874,8.907102584838867
Q1372,who played batman in dark knight,Batman,"Robert Pattinson will portray the character in the upcoming 2021 film, The Batman",135,0.7397663593292236,8.911627769470215
Q1372,who played batman in dark knight,Batman:_Arkham_Knight,"Set nine months after the events of 2011's Batman: Arkham City, the game's main storyline follows Batman as he confronts Scarecrow, who has launched an attack on Gotham City, causing a citywide evacuation",98,0.7090147733688354,8.913739204406738
Q1372,who played batman in dark knight,Batman,"The late 1960s Batman television series used a camp aesthetic, which continued to be associated with the character for years after the show ended",128,0.7165115475654602,8.919681549072266
